artist,genres,popularity,followers,artist_id
Tiësto,brostep,84,4974849,2o5jDhtHVPhrJdv3cEQ99Z
Tiësto,dance pop,84,4974849,2o5jDhtHVPhrJdv3cEQ99Z
Tiësto,dutch edm,84,4974849,2o5jDhtHVPhrJdv3cEQ99Z
Tiësto,edm,84,4974849,2o5jDhtHVPhrJdv3cEQ99Z
Tiësto,electro house,84,4974849,2o5jDhtHVPhrJdv3cEQ99Z
Tiësto,house,84,4974849,2o5jDhtHVPhrJdv3cEQ99Z
Tiësto,pop,84,4974849,2o5jDhtHVPhrJdv3cEQ99Z
Tiësto,trance,84,4974849,2o5jDhtHVPhrJdv3cEQ99Z
Tiësto,tropical house,84,4974849,2o5jDhtHVPhrJdv3cEQ99Z
SHAED,electropop,72,105616,3KwmxIhSe9UTSEF37kwngR
SHAED,pop,72,105616,3KwmxIhSe9UTSEF37kwngR
Calboy,chicago rap,72,471713,0HkcYmcjrBR3SCw9Ld5VZk
Calboy,melodic rap,72,471713,0HkcYmcjrBR3SCw9Ld5VZk
Calboy,rap,72,471713,0HkcYmcjrBR3SCw9Ld5VZk
Calboy,southern hip hop,72,471713,0HkcYmcjrBR3SCw9Ld5VZk
Calboy,trap,72,471713,0HkcYmcjrBR3SCw9Ld5VZk
TOTO,album rock,77,1482335,0PFtn5NtBbbUNbU9EAmIWF
TOTO,classic rock,77,1482335,0PFtn5NtBbbUNbU9EAmIWF
TOTO,mellow gold,77,1482335,0PFtn5NtBbbUNbU9EAmIWF
TOTO,rock,77,1482335,0PFtn5NtBbbUNbU9EAmIWF
TOTO,soft rock,77,1482335,0PFtn5NtBbbUNbU9EAmIWF
TOTO,yacht rock,77,1482335,0PFtn5NtBbbUNbU9EAmIWF
Marvin Gaye,classic soul,78,3394479,3koiLjNrgRTNbOwViDipeA
Marvin Gaye,funk,78,3394479,3koiLjNrgRTNbOwViDipeA
Marvin Gaye,motown,78,3394479,3koiLjNrgRTNbOwViDipeA
Marvin Gaye,northern soul,78,3394479,3koiLjNrgRTNbOwViDipeA
Marvin Gaye,quiet storm,78,3394479,3koiLjNrgRTNbOwViDipeA
Marvin Gaye,soul,78,3394479,3koiLjNrgRTNbOwViDipeA
The Killers,modern rock,81,5342992,0C0XlULifJtAgn6ZNCW2eu
The Killers,permanent wave,81,5342992,0C0XlULifJtAgn6ZNCW2eu
The Killers,rock,81,5342992,0C0XlULifJtAgn6ZNCW2eu
Selena Gomez,dance pop,88,20911486,0C8ZW7ezQVs4URX5aX7Kqx
Selena Gomez,pop,88,20911486,0C8ZW7ezQVs4URX5aX7Kqx
Selena Gomez,post-teen pop,88,20911486,0C8ZW7ezQVs4URX5aX7Kqx
Famous Dex,chicago rap,71,1887607,0WOxhx4hikIsyF3CRPLC8W
Famous Dex,drill,71,1887607,0WOxhx4hikIsyF3CRPLC8W
Famous Dex,hip hop,71,1887607,0WOxhx4hikIsyF3CRPLC8W
Famous Dex,pop rap,71,1887607,0WOxhx4hikIsyF3CRPLC8W
Famous Dex,rap,71,1887607,0WOxhx4hikIsyF3CRPLC8W
Famous Dex,southern hip hop,71,1887607,0WOxhx4hikIsyF3CRPLC8W
Famous Dex,trap,71,1887607,0WOxhx4hikIsyF3CRPLC8W
Famous Dex,underground hip hop,71,1887607,0WOxhx4hikIsyF3CRPLC8W
Famous Dex,vapor trap,71,1887607,0WOxhx4hikIsyF3CRPLC8W
Foster The People,indie pop,78,2893615,7gP3bB2nilZXLfPHJhMdvc
Foster The People,modern alternative rock,78,2893615,7gP3bB2nilZXLfPHJhMdvc
Foster The People,modern rock,78,2893615,7gP3bB2nilZXLfPHJhMdvc
Foster The People,rock,78,2893615,7gP3bB2nilZXLfPHJhMdvc
Rae Sremmurd,hip hop,79,5830387,7iZtZyCzp3LItcw1wtPI3D
Rae Sremmurd,melodic rap,79,5830387,7iZtZyCzp3LItcw1wtPI3D
Rae Sremmurd,pop rap,79,5830387,7iZtZyCzp3LItcw1wtPI3D
Rae Sremmurd,rap,79,5830387,7iZtZyCzp3LItcw1wtPI3D
Rae Sremmurd,southern hip hop,79,5830387,7iZtZyCzp3LItcw1wtPI3D
Rae Sremmurd,trap,79,5830387,7iZtZyCzp3LItcw1wtPI3D
Sia,australian dance,87,16522667,5WUlDfRSoLAfcVSX1WnrxN
Sia,australian pop,87,16522667,5WUlDfRSoLAfcVSX1WnrxN
Sia,dance pop,87,16522667,5WUlDfRSoLAfcVSX1WnrxN
Sia,pop,87,16522667,5WUlDfRSoLAfcVSX1WnrxN
Pedro Capó,latin,80,1168318,4QVBYiagIaa6ZGSPMbybpy
Pedro Capó,latin pop,80,1168318,4QVBYiagIaa6ZGSPMbybpy
Pedro Capó,puerto rican pop,80,1168318,4QVBYiagIaa6ZGSPMbybpy
The Weeknd,canadian contemporary r&b,97,20980472,1Xyo4u8uXC1ZmMpatF05PJ
The Weeknd,canadian pop,97,20980472,1Xyo4u8uXC1ZmMpatF05PJ
The Weeknd,pop,97,20980472,1Xyo4u8uXC1ZmMpatF05PJ
Lil Dicky,comedy rap,74,1651084,1tqhsYv8yBBdwANFNzHtcr
Lil Dicky,pop rap,74,1651084,1tqhsYv8yBBdwANFNzHtcr
Lil Dicky,rap,74,1651084,1tqhsYv8yBBdwANFNzHtcr
NF,hip hop,86,3691312,6fOMl44jA4Sp5b9PpYCkzz
NF,pop rap,86,3691312,6fOMl44jA4Sp5b9PpYCkzz
NF,rap,86,3691312,6fOMl44jA4Sp5b9PpYCkzz
Tory Lanez,canadian hip hop,88,2991317,2jku7tDXc6XoB6MO2hFuqg
Tory Lanez,melodic rap,88,2991317,2jku7tDXc6XoB6MO2hFuqg
Tory Lanez,pop rap,88,2991317,2jku7tDXc6XoB6MO2hFuqg
Tory Lanez,rap,88,2991317,2jku7tDXc6XoB6MO2hFuqg
Tory Lanez,toronto rap,88,2991317,2jku7tDXc6XoB6MO2hFuqg
Tory Lanez,trap,88,2991317,2jku7tDXc6XoB6MO2hFuqg
Stevie Wonder,funk,80,4281541,7guDJrEfX3qb6FEbdPA5qi
Stevie Wonder,motown,80,4281541,7guDJrEfX3qb6FEbdPA5qi
Stevie Wonder,quiet storm,80,4281541,7guDJrEfX3qb6FEbdPA5qi
Stevie Wonder,soul,80,4281541,7guDJrEfX3qb6FEbdPA5qi
Madison Beer,dance pop,82,2043149,2kRfqPViCqYdSGhYSM9R0Q
Madison Beer,pop,82,2043149,2kRfqPViCqYdSGhYSM9R0Q
Madison Beer,post-teen pop,82,2043149,2kRfqPViCqYdSGhYSM9R0Q
Hailee Steinfeld,dance pop,81,5741834,5p7f24Rk5HkUZsaS3BLG5F
Hailee Steinfeld,pop,81,5741834,5p7f24Rk5HkUZsaS3BLG5F
Hailee Steinfeld,post-teen pop,81,5741834,5p7f24Rk5HkUZsaS3BLG5F
Kygo,edm,91,6383588,23fqKkggKUBHNkbKtXEls4
Kygo,pop,91,6383588,23fqKkggKUBHNkbKtXEls4
Kygo,tropical house,91,6383588,23fqKkggKUBHNkbKtXEls4
James Arthur,pop,85,6046933,4IWBUUAFIplrNtaOHcJPRM
James Arthur,post-teen pop,85,6046933,4IWBUUAFIplrNtaOHcJPRM
James Arthur,talent show,85,6046933,4IWBUUAFIplrNtaOHcJPRM
James Arthur,uk pop,85,6046933,4IWBUUAFIplrNtaOHcJPRM
Joji,alternative r&b,85,2723786,3MZsBdqDrRTJihTHQrO6Dq
Joji,viral pop,85,2723786,3MZsBdqDrRTJihTHQrO6Dq
Peter Manos,indie cafe pop,61,53544,4K9aclpXgCPNFGEqRlFPal
Kane Brown,contemporary country,82,2545373,3oSJ7TBVCWMDMiYjXNiCKE
Kane Brown,country road,82,2545373,3oSJ7TBVCWMDMiYjXNiCKE
Mitchell Tenpenny,contemporary country,70,146377,1p6CdzJRoicjRcSdWoB9Qc
Mitchell Tenpenny,heartland rock,70,146377,1p6CdzJRoicjRcSdWoB9Qc
Florida Georgia Line,contemporary country,84,3761311,3b8QkneNDz4JHKKKlLgYZg
Florida Georgia Line,country,84,3761311,3b8QkneNDz4JHKKKlLgYZg
Florida Georgia Line,country pop,84,3761311,3b8QkneNDz4JHKKKlLgYZg
Florida Georgia Line,country road,84,3761311,3b8QkneNDz4JHKKKlLgYZg
Florida Georgia Line,modern country rock,84,3761311,3b8QkneNDz4JHKKKlLgYZg
Playboi Carti,atl hip hop,85,3571762,699OTQXzgjhIYAHMy9RyPD
Playboi Carti,hip hop,85,3571762,699OTQXzgjhIYAHMy9RyPD
Playboi Carti,rap,85,3571762,699OTQXzgjhIYAHMy9RyPD
Playboi Carti,trap,85,3571762,699OTQXzgjhIYAHMy9RyPD
Logic,conscious hip hop,84,4659652,4xRYI6VqpkE3UwrDrAZL8L
Logic,dmv rap,84,4659652,4xRYI6VqpkE3UwrDrAZL8L
Logic,hip hop,84,4659652,4xRYI6VqpkE3UwrDrAZL8L
Logic,pop rap,84,4659652,4xRYI6VqpkE3UwrDrAZL8L
Logic,rap,84,4659652,4xRYI6VqpkE3UwrDrAZL8L
King Princess,dance pop,72,761570,6beUvFUlKliUYJdLOXNj9C
King Princess,electropop,72,761570,6beUvFUlKliUYJdLOXNj9C
King Princess,indie pop,72,761570,6beUvFUlKliUYJdLOXNj9C
King Princess,nyc pop,72,761570,6beUvFUlKliUYJdLOXNj9C
King Princess,pop,72,761570,6beUvFUlKliUYJdLOXNj9C
J. Cole,conscious hip hop,88,10966337,6l3HvQ5sa6mXTsMTB19rO5
J. Cole,hip hop,88,10966337,6l3HvQ5sa6mXTsMTB19rO5
J. Cole,nc hip hop,88,10966337,6l3HvQ5sa6mXTsMTB19rO5
J. Cole,pop rap,88,10966337,6l3HvQ5sa6mXTsMTB19rO5
J. Cole,rap,88,10966337,6l3HvQ5sa6mXTsMTB19rO5
YBN Nahmir,alabama rap,72,2166894,3gGUMEwIX6XodWsYEvKSal
YBN Nahmir,rap,72,2166894,3gGUMEwIX6XodWsYEvKSal
YBN Nahmir,trap,72,2166894,3gGUMEwIX6XodWsYEvKSal
YBN Nahmir,vapor trap,72,2166894,3gGUMEwIX6XodWsYEvKSal
Bring Me The Horizon,melodic metalcore,77,2904786,1Ffb6ejR6Fe5IamqA5oRUF
Bring Me The Horizon,metalcore,77,2904786,1Ffb6ejR6Fe5IamqA5oRUF
Bring Me The Horizon,uk metalcore,77,2904786,1Ffb6ejR6Fe5IamqA5oRUF
Chris Brown,dance pop,92,11517891,7bXgB6jMjp9ATFy66eO08Z
Chris Brown,pop,92,11517891,7bXgB6jMjp9ATFy66eO08Z
Chris Brown,pop rap,92,11517891,7bXgB6jMjp9ATFy66eO08Z
Chris Brown,r&b,92,11517891,7bXgB6jMjp9ATFy66eO08Z
Chris Brown,rap,92,11517891,7bXgB6jMjp9ATFy66eO08Z
Mike Posner,dance pop,75,999153,2KsP6tYLJlTBvSUxnwlVWa
Mike Posner,pop,75,999153,2KsP6tYLJlTBvSUxnwlVWa
Mike Posner,pop rap,75,999153,2KsP6tYLJlTBvSUxnwlVWa
Lost Kings,dance pop,68,242172,3hyEbRtp617pNCuuQjyOmc
Lost Kings,edm,68,242172,3hyEbRtp617pNCuuQjyOmc
Lost Kings,electro house,68,242172,3hyEbRtp617pNCuuQjyOmc
Lost Kings,indie poptimism,68,242172,3hyEbRtp617pNCuuQjyOmc
Lost Kings,pop,68,242172,3hyEbRtp617pNCuuQjyOmc
Lost Kings,pop edm,68,242172,3hyEbRtp617pNCuuQjyOmc
Lost Kings,tropical house,68,242172,3hyEbRtp617pNCuuQjyOmc
Lil Pump,emo rap,80,6913851,3wyVrVrFCkukjdVIdirGVY
Lil Pump,miami hip hop,80,6913851,3wyVrVrFCkukjdVIdirGVY
Lil Pump,rap,80,6913851,3wyVrVrFCkukjdVIdirGVY
Lil Pump,trap,80,6913851,3wyVrVrFCkukjdVIdirGVY
Anuel AA,latin,95,12608397,2R21vXR83lH98kGeO99Y66
Anuel AA,reggaeton flow,95,12608397,2R21vXR83lH98kGeO99Y66
Anuel AA,trap latino,95,12608397,2R21vXR83lH98kGeO99Y66
Blueface,cali rap,78,2480307,3Fl1V19tmjt57oBdxXKAjJ
Blueface,trap,78,2480307,3Fl1V19tmjt57oBdxXKAjJ
Sam Hunt,contemporary country,79,1811142,2kucQ9jQwuD8jWdtR9Ef38
Sam Hunt,country pop,79,1811142,2kucQ9jQwuD8jWdtR9Ef38
Sam Smith,pop,89,12791099,2wY79sveU1sp5g7SokKOiI
Sam Smith,uk pop,89,12791099,2wY79sveU1sp5g7SokKOiI
Shoreline Mafia,cali rap,75,629493,4tYSBptyGeVyZsk8JC4JHZ
Shoreline Mafia,trap,75,629493,4tYSBptyGeVyZsk8JC4JHZ
Shoreline Mafia,underground hip hop,75,629493,4tYSBptyGeVyZsk8JC4JHZ
Shoreline Mafia,vapor trap,75,629493,4tYSBptyGeVyZsk8JC4JHZ
Russ,hawaiian hip hop,84,3402448,1z7b1Pr1rSlvWRzsW3HOrS
Russ,pop,84,3402448,1z7b1Pr1rSlvWRzsW3HOrS
Russ,pop rap,84,3402448,1z7b1Pr1rSlvWRzsW3HOrS
Russ,rap,84,3402448,1z7b1Pr1rSlvWRzsW3HOrS
Jeremy Zucker,pop,83,978074,3gIRvgZssIb9aiirIg0nI3
Gesaffelstein,destroy techno,67,323831,3hteYQFiMFbJY7wS0xDymP
Gesaffelstein,electro house,67,323831,3hteYQFiMFbJY7wS0xDymP
Kehlani,pop,85,3568845,0cGUm45nv7Z6M6qdXYQGTX
Kehlani,pop rap,85,3568845,0cGUm45nv7Z6M6qdXYQGTX
Kehlani,post-teen pop,85,3568845,0cGUm45nv7Z6M6qdXYQGTX
Kehlani,r&b,85,3568845,0cGUm45nv7Z6M6qdXYQGTX
Lana Del Rey,art pop,86,10540023,00FQb4jTyendYWaN8pK0wa
Lana Del Rey,pop,86,10540023,00FQb4jTyendYWaN8pK0wa
Lauren Jauregui,pop,67,717206,3J0BpFVUc9LeOIVeN5uNhU
Lauren Jauregui,post-teen pop,67,717206,3J0BpFVUc9LeOIVeN5uNhU
Lauren Jauregui,r&b,67,717206,3J0BpFVUc9LeOIVeN5uNhU
Alec Benjamin,pop,83,1673071,5IH6FPUwQTxPSXurCrcIov
Hozier,irish singer-songwriter,82,3941819,2FXC3k01G6Gw61bmprjgqS
Hozier,pop,82,3941819,2FXC3k01G6Gw61bmprjgqS
City Girls,pop,73,748359,37hAfseJWi0G3Scife12Il
City Girls,trap queen,73,748359,37hAfseJWi0G3Scife12Il
James Blake,art pop,74,996358,53KwLdlmrlCelAZMaLVZqU
James Blake,indie r&b,74,996358,53KwLdlmrlCelAZMaLVZqU
James Blake,indie soul,74,996358,53KwLdlmrlCelAZMaLVZqU
James Blake,indietronica,74,996358,53KwLdlmrlCelAZMaLVZqU
James Blake,uk alternative pop,74,996358,53KwLdlmrlCelAZMaLVZqU
Mustard,cali rap,84,676714,0YinUQ50QDB7ZxSCLyQ40k
Mustard,pop rap,84,676714,0YinUQ50QDB7ZxSCLyQ40k
Mustard,rap,84,676714,0YinUQ50QDB7ZxSCLyQ40k
Mustard,southern hip hop,84,676714,0YinUQ50QDB7ZxSCLyQ40k
Mustard,trap,84,676714,0YinUQ50QDB7ZxSCLyQ40k
Maren Morris,contemporary country,80,482231,6WY7D3jk8zTrHtmkqqo5GI
Maren Morris,pop,80,482231,6WY7D3jk8zTrHtmkqqo5GI
Maren Morris,texas country,80,482231,6WY7D3jk8zTrHtmkqqo5GI
Maggie Rogers,electropop,73,615297,4NZvixzsSefsNiIqXn0NDe
Maggie Rogers,pop,73,615297,4NZvixzsSefsNiIqXn0NDe
NOTD,dance pop,75,125035,5jAMCwdNHWr7JThxtMuEyy
NOTD,edm,75,125035,5jAMCwdNHWr7JThxtMuEyy
NOTD,electro house,75,125035,5jAMCwdNHWr7JThxtMuEyy
NOTD,electropop,75,125035,5jAMCwdNHWr7JThxtMuEyy
NOTD,pop,75,125035,5jAMCwdNHWr7JThxtMuEyy
NOTD,pop edm,75,125035,5jAMCwdNHWr7JThxtMuEyy
NOTD,post-teen pop,75,125035,5jAMCwdNHWr7JThxtMuEyy
NOTD,tropical house,75,125035,5jAMCwdNHWr7JThxtMuEyy
Paulo Londra,argentine hip hop,81,10481029,3vQ0GE3mI0dAaxIMYe5g7z
Paulo Londra,latin,81,10481029,3vQ0GE3mI0dAaxIMYe5g7z
Paulo Londra,trap argentino,81,10481029,3vQ0GE3mI0dAaxIMYe5g7z
Paulo Londra,trap latino,81,10481029,3vQ0GE3mI0dAaxIMYe5g7z
Bass Santana,dark trap,62,99680,0O1cTzccAEKaEFShgzAK9V
Bass Santana,miami hip hop,62,99680,0O1cTzccAEKaEFShgzAK9V
Bass Santana,underground hip hop,62,99680,0O1cTzccAEKaEFShgzAK9V
Bass Santana,vapor trap,62,99680,0O1cTzccAEKaEFShgzAK9V
Cooliecut,dark trap,61,115932,19uEVh7y7Y9RfjMphMamXc
Cooliecut,underground hip hop,61,115932,19uEVh7y7Y9RfjMphMamXc
Cooliecut,vapor trap,61,115932,19uEVh7y7Y9RfjMphMamXc
Kid Trunks,asian american hip hop,58,175182,57SA5Qv24Vydwd6bJnV8fI
Kid Trunks,dark trap,58,175182,57SA5Qv24Vydwd6bJnV8fI
Kid Trunks,underground hip hop,58,175182,57SA5Qv24Vydwd6bJnV8fI
Kid Trunks,vapor trap,58,175182,57SA5Qv24Vydwd6bJnV8fI
Tankhead,dark trap,37,3575,7vIKNKDEh3HF9LbBVq3IP3
Vampire Weekend,baroque pop,73,1569110,5BvJzeQpmsdsFp4HGUYUEx
Vampire Weekend,indie pop,73,1569110,5BvJzeQpmsdsFp4HGUYUEx
Vampire Weekend,indie rock,73,1569110,5BvJzeQpmsdsFp4HGUYUEx
Vampire Weekend,modern rock,73,1569110,5BvJzeQpmsdsFp4HGUYUEx
Vampire Weekend,rock,73,1569110,5BvJzeQpmsdsFp4HGUYUEx
Mac Miller,hip hop,87,4395717,4LLpKhyESsyAXpc4laK94U
Mac Miller,pittsburgh rap,87,4395717,4LLpKhyESsyAXpc4laK94U
Mac Miller,rap,87,4395717,4LLpKhyESsyAXpc4laK94U
Yo Gotti,dirty south rap,76,2886096,6Ha4aES39QiVjR0L2lwuwq
Yo Gotti,gangster rap,76,2886096,6Ha4aES39QiVjR0L2lwuwq
Yo Gotti,hip hop,76,2886096,6Ha4aES39QiVjR0L2lwuwq
Yo Gotti,memphis hip hop,76,2886096,6Ha4aES39QiVjR0L2lwuwq
Yo Gotti,pop rap,76,2886096,6Ha4aES39QiVjR0L2lwuwq
Yo Gotti,rap,76,2886096,6Ha4aES39QiVjR0L2lwuwq
Yo Gotti,southern hip hop,76,2886096,6Ha4aES39QiVjR0L2lwuwq
Yo Gotti,trap,76,2886096,6Ha4aES39QiVjR0L2lwuwq
Julia Michaels,dance pop,86,2894062,0ZED1XzwlLHW4ZaG4lOT6m
Julia Michaels,electropop,86,2894062,0ZED1XzwlLHW4ZaG4lOT6m
Julia Michaels,pop,86,2894062,0ZED1XzwlLHW4ZaG4lOT6m
Julia Michaels,post-teen pop,86,2894062,0ZED1XzwlLHW4ZaG4lOT6m
Weezer,alternative rock,77,2010643,3jOstUTkEu2JkjvRdBA5Gu
Weezer,modern power pop,77,2010643,3jOstUTkEu2JkjvRdBA5Gu
Weezer,modern rock,77,2010643,3jOstUTkEu2JkjvRdBA5Gu
Weezer,permanent wave,77,2010643,3jOstUTkEu2JkjvRdBA5Gu
Weezer,pop rock,77,2010643,3jOstUTkEu2JkjvRdBA5Gu
Weezer,post-grunge,77,2010643,3jOstUTkEu2JkjvRdBA5Gu
Weezer,rock,77,2010643,3jOstUTkEu2JkjvRdBA5Gu
Dominic Fike,alternative pop rock,76,309253,6USv9qhCn6zfxlBQIYJ9qs
Dominic Fike,pop,76,309253,6USv9qhCn6zfxlBQIYJ9qs
Ozuna,latin,93,23093647,1i8SpTcr7yvPOmcqrbnVXY
Ozuna,puerto rican pop,93,23093647,1i8SpTcr7yvPOmcqrbnVXY
Ozuna,reggaeton,93,23093647,1i8SpTcr7yvPOmcqrbnVXY
Ozuna,trap latino,93,23093647,1i8SpTcr7yvPOmcqrbnVXY
Lewis Capaldi,pop,89,3794060,4GNC7GD6oZMSxPGyXy4MNB
Lewis Capaldi,uk pop,89,3794060,4GNC7GD6oZMSxPGyXy4MNB
YoungBoy Never Broke Again,baton rouge rap,88,4881527,7wlFDEWiM5OoIAt8RSli8b
YoungBoy Never Broke Again,trap,88,4881527,7wlFDEWiM5OoIAt8RSli8b
Morgan Wallen,contemporary country,83,595832,4oUHIQIBe0LHzYfvXNW4QM
Morgan Wallen,country road,83,595832,4oUHIQIBe0LHzYfvXNW4QM
Morgan Wallen,deep talent show,83,595832,4oUHIQIBe0LHzYfvXNW4QM
Gunna,atl hip hop,92,2118781,2hlmm7s2ICUX0LVIhVFlZQ
Gunna,melodic rap,92,2118781,2hlmm7s2ICUX0LVIhVFlZQ
Gunna,rap,92,2118781,2hlmm7s2ICUX0LVIhVFlZQ
Gunna,trap,92,2118781,2hlmm7s2ICUX0LVIhVFlZQ
AJR,modern rock,78,1267533,6s22t5Y3prQHyaHWUN1R1C
AJR,pop rock,78,1267533,6s22t5Y3prQHyaHWUN1R1C
Galantis,big room,79,2916680,4sTQVOfp9vEMCemLw50sbu
Galantis,dance pop,79,2916680,4sTQVOfp9vEMCemLw50sbu
Galantis,edm,79,2916680,4sTQVOfp9vEMCemLw50sbu
Galantis,electro house,79,2916680,4sTQVOfp9vEMCemLw50sbu
Galantis,pop,79,2916680,4sTQVOfp9vEMCemLw50sbu
Galantis,tropical house,79,2916680,4sTQVOfp9vEMCemLw50sbu
Wiz Khalifa,hip hop,88,9051623,137W8MRPWKqSmrBGDBFSop
Wiz Khalifa,pittsburgh rap,88,9051623,137W8MRPWKqSmrBGDBFSop
Wiz Khalifa,pop rap,88,9051623,137W8MRPWKqSmrBGDBFSop
Wiz Khalifa,rap,88,9051623,137W8MRPWKqSmrBGDBFSop
Wiz Khalifa,southern hip hop,88,9051623,137W8MRPWKqSmrBGDBFSop
Wiz Khalifa,trap,88,9051623,137W8MRPWKqSmrBGDBFSop
6LACK,alternative r&b,82,2306609,4IVAbR2w4JJNJDDRFP3E83
6LACK,atl hip hop,82,2306609,4IVAbR2w4JJNJDDRFP3E83
6LACK,hip hop,82,2306609,4IVAbR2w4JJNJDDRFP3E83
6LACK,melodic rap,82,2306609,4IVAbR2w4JJNJDDRFP3E83
6LACK,pop,82,2306609,4IVAbR2w4JJNJDDRFP3E83
6LACK,pop rap,82,2306609,4IVAbR2w4JJNJDDRFP3E83
6LACK,rap,82,2306609,4IVAbR2w4JJNJDDRFP3E83
6LACK,trap,82,2306609,4IVAbR2w4JJNJDDRFP3E83
Lennon Stella,canadian pop,81,224078,1cZQSpDsxgKIX2yW5OR9Ot
Lennon Stella,dance pop,81,224078,1cZQSpDsxgKIX2yW5OR9Ot
Lennon Stella,electropop,81,224078,1cZQSpDsxgKIX2yW5OR9Ot
Lennon Stella,pop,81,224078,1cZQSpDsxgKIX2yW5OR9Ot
Lennon Stella,post-teen pop,81,224078,1cZQSpDsxgKIX2yW5OR9Ot
Shawn Mendes,canadian pop,89,26967938,7n2wHs1TKAczGzO7Dd2rGr
Shawn Mendes,pop,89,26967938,7n2wHs1TKAczGzO7Dd2rGr
Shawn Mendes,post-teen pop,89,26967938,7n2wHs1TKAczGzO7Dd2rGr
Shawn Mendes,viral pop,89,26967938,7n2wHs1TKAczGzO7Dd2rGr
David Guetta,dance pop,88,21165904,1Cs0zKBU1kc0i8ypK3B9ai
David Guetta,edm,88,21165904,1Cs0zKBU1kc0i8ypK3B9ai
David Guetta,pop,88,21165904,1Cs0zKBU1kc0i8ypK3B9ai
Mabel,dance pop,80,799045,1MIVXf74SZHmTIp4V4paH4
Mabel,pop,80,799045,1MIVXf74SZHmTIp4V4paH4
Mabel,post-teen pop,80,799045,1MIVXf74SZHmTIp4V4paH4
Mabel,tropical house,80,799045,1MIVXf74SZHmTIp4V4paH4
Mabel,uk pop,80,799045,1MIVXf74SZHmTIp4V4paH4
Daddy Yankee,latin,92,18498603,4VMYDCV2IEDYJArk749S6m
Daddy Yankee,latin hip hop,92,18498603,4VMYDCV2IEDYJArk749S6m
Daddy Yankee,reggaeton,92,18498603,4VMYDCV2IEDYJArk749S6m
Daddy Yankee,tropical,92,18498603,4VMYDCV2IEDYJArk749S6m
Kacey Musgraves,contemporary country,77,778835,70kkdajctXSbqSMJbQO424
Kacey Musgraves,country dawn,77,778835,70kkdajctXSbqSMJbQO424
Kacey Musgraves,pop,77,778835,70kkdajctXSbqSMJbQO424
Kacey Musgraves,texas country,77,778835,70kkdajctXSbqSMJbQO424
Childish Gambino,atl hip hop,84,6379693,73sIBHcqh3Z3NyqHKZ7FOL
Childish Gambino,hip hop,84,6379693,73sIBHcqh3Z3NyqHKZ7FOL
Childish Gambino,pop rap,84,6379693,73sIBHcqh3Z3NyqHKZ7FOL
Childish Gambino,rap,84,6379693,73sIBHcqh3Z3NyqHKZ7FOL
Lauren Daigle,ccm,74,1295276,40LHVA5BTQp9RxHOQ9JPYj
Lauren Daigle,christian alternative rock,74,1295276,40LHVA5BTQp9RxHOQ9JPYj
Lauren Daigle,christian music,74,1295276,40LHVA5BTQp9RxHOQ9JPYj
Lauren Daigle,worship,74,1295276,40LHVA5BTQp9RxHOQ9JPYj
Why Don't We,boy band,80,2130473,2jnIB6XdLvnJUeNTy5A0J2
Why Don't We,dance pop,80,2130473,2jnIB6XdLvnJUeNTy5A0J2
Why Don't We,pop,80,2130473,2jnIB6XdLvnJUeNTy5A0J2
Why Don't We,post-teen pop,80,2130473,2jnIB6XdLvnJUeNTy5A0J2
Why Don't We,teen pop,80,2130473,2jnIB6XdLvnJUeNTy5A0J2
Anne-Marie,dance pop,84,5945432,1zNqDE7qDGCsyzJwohVaoX
Anne-Marie,pop,84,5945432,1zNqDE7qDGCsyzJwohVaoX
Anne-Marie,post-teen pop,84,5945432,1zNqDE7qDGCsyzJwohVaoX
Anne-Marie,tropical house,84,5945432,1zNqDE7qDGCsyzJwohVaoX
Anne-Marie,uk pop,84,5945432,1zNqDE7qDGCsyzJwohVaoX
Lord Huron,indie folk,74,687409,6ltzsmQQbmdoHHbLZ4ZN25
Lord Huron,stomp and holler,74,687409,6ltzsmQQbmdoHHbLZ4ZN25
Alicia Keys,hip pop,83,7552287,3DiDSECUqqY1AuBP8qtaIa
Alicia Keys,neo soul,83,7552287,3DiDSECUqqY1AuBP8qtaIa
Alicia Keys,pop,83,7552287,3DiDSECUqqY1AuBP8qtaIa
Alicia Keys,r&b,83,7552287,3DiDSECUqqY1AuBP8qtaIa
Alicia Keys,urban contemporary,83,7552287,3DiDSECUqqY1AuBP8qtaIa
Adele,british soul,85,21599323,4dpARuHxo51G3z768sgnrY
Adele,pop,85,21599323,4dpARuHxo51G3z768sgnrY
Adele,uk pop,85,21599323,4dpARuHxo51G3z768sgnrY
John Legend,neo mellow,83,5012678,5y2Xq6xcjJb2jVM54GHK3t
John Legend,neo soul,83,5012678,5y2Xq6xcjJb2jVM54GHK3t
John Legend,pop,83,5012678,5y2Xq6xcjJb2jVM54GHK3t
John Legend,r&b,83,5012678,5y2Xq6xcjJb2jVM54GHK3t
John Legend,urban contemporary,83,5012678,5y2Xq6xcjJb2jVM54GHK3t
Beyoncé,dance pop,90,23029243,6vWDO969PvNqNYHIOW5v0m
Beyoncé,pop,90,23029243,6vWDO969PvNqNYHIOW5v0m
Beyoncé,r&b,90,23029243,6vWDO969PvNqNYHIOW5v0m
Thomas Rhett,contemporary country,82,3397639,6x2LnllRG5uGarZMsD4iO8
Thomas Rhett,country,82,3397639,6x2LnllRG5uGarZMsD4iO8
